user_id,subscription_tier,days_since_last_login,avg_session_length_mins,support_tickets_opened,churned
4244,Pro,7,10.6,3,1
4245,Pro,15,13.7,0,0
4246,Basic,13,12.1,1,0
4247,Basic,15,27.7,2,1
4248,Basic,12,29.5,2,0
4249,Pro,8,25.8,3,0
4250,Pro,11,28.7,2,0
4251,Basic,15,17.3,2,0
4252,Basic,6,13.5,1,0
4253,Pro,12,13.5,1,1
4254,Basic,7,13.0,3,0
4255,Basic,12,28.6,1,0
4256,Basic,12,45.1,2,0
4257,Pro,9,14.5,0,0
4258,Basic,17,21.6,0,0
4259,Basic,8,27.0,0,1
4260,Pro,14,22.2,0,1
4261,Basic,9,28.3,2,0
4262,Basic,8,19.2,1,0
4263,Basic,5,18.2,0,0
4264,Basic,9,23.2,0,1
4265,Pro,10,28.3,2,0
4266,Basic,7,37.8,0,0
4267,Basic,10,28.8,3,1
4268,Basic,7,22.5,0,0
4269,Pro,4,33.3,2,0
4270,Pro,7,35.0,2,0
4271,Basic,8,22.0,1,0
4272,Basic,6,23.5,0,0
4273,Pro,8,20.7,1,0
4274,Basic,12,33.2,2,0
4275,Pro,8,25.7,2,0
4276,Pro,13,10.9,1,0
4277,Pro,18,29.1,1,1
4278,Basic,8,39.9,2,0
4279,Basic,10,40.7,0,0
4280,Pro,14,20.2,3,0
4281,Basic,9,18.0,0,0
4282,Basic,13,44.0,0,0
4283,Pro,10,40.7,0,0
4284,Pro,9,29.7,0,1
4285,Basic,13,7.9,1,0
4286,Basic,12,18.9,1,0
4287,Basic,15,14.1,4,1
4288,Pro,12,43.1,2,0
4289,Enterprise,13,9.7,0,0
4290,Basic,4,43.0,0,0
4291,Basic,9,23.9,0,0
4292,Pro,12,13.0,1,1
4293,Basic,10,34.9,0,0
4294,Basic,13,31.3,2,0
4295,Enterprise,10,12.3,0,0
4296,Basic,15,24.7,0,0
4297,Pro,8,38.8,1,0
4298,Basic,13,20.9,1,0
4299,Basic,4,41.8,1,1
4300,Pro,9,17.6,1,0
4301,Basic,8,8.8,3,0
4302,Enterprise,8,25.5,2,0
4303,Basic,11,10.4,3,1
4304,Basic,12,26.2,1,1
4305,Basic,3,25.1,0,0
4306,Basic,13,17.4,0,1
4307,Basic,9,43.8,2,1
4308,Basic,7,25.0,0,0
4309,Basic,8,33.6,3,0
4310,Basic,6,34.3,1,0
4311,Pro,12,42.6,0,0
4312,Pro,13,12.9,2,1
4313,Pro,12,7.4,2,0
4314,Basic,19,42.2,0,0
4315,Basic,5,30.8,1,0
4316,Pro,6,26.3,1,0
4317,Basic,8,23.7,1,0
4318,Basic,15,21.9,0,0
4319,Pro,9,33.6,2,1
4320,Pro,16,10.6,0,0
4321,Basic,11,29.8,4,1
4322,Basic,5,35.3,1,0
4323,Pro,7,32.4,1,0
4324,Basic,11,24.3,1,0
4325,Pro,9,25.0,0,0
4326,Pro,14,37.9,0,0
4327,Pro,9,30.8,2,0
4328,Basic,15,42.6,1,1
4329,Basic,15,7.6,1,0
4330,Pro,15,34.1,2,0
4331,Pro,11,16.9,0,0
4332,Pro,9,24.3,4,0
4333,Basic,9,38.8,1,1
4334,Basic,11,15.0,0,0
4335,Pro,12,46.2,2,0
4336,Pro,12,36.1,0,0
4337,Enterprise,4,30.8,0,0
4338,Pro,10,15.7,0,1
4339,Basic,8,23.2,0,1
4340,Pro,12,21.4,4,0
4341,Pro,10,12.7,2,0
4342,Basic,18,35.9,1,0
4343,Pro,14,21.0,3,0
4344,Basic,11,23.2,0,0
4345,Basic,9,23.7,1,0
4346,Pro,11,22.9,0,0
4347,Basic,7,30.3,1,0
4348,Basic,11,18.8,0,0
4349,Basic,10,35.2,1,1
4350,Basic,9,19.0,2,1
4351,Basic,9,24.7,1,0
4352,Basic,13,11.9,2,1
4353,Enterprise,9,35.7,2,0
4354,Basic,4,38.3,1,0
4355,Basic,13,32.2,2,1
4356,Basic,15,26.7,0,0
4357,Pro,9,24.6,0,0
4358,Basic,14,9.4,1,0
4359,Pro,14,11.5,2,1
4360,Pro,12,32.5,2,0
4361,Pro,13,23.2,0,0
4362,Basic,13,11.4,2,0
4363,Pro,9,10.9,1,0
4364,Basic,11,31.3,1,0
4365,Enterprise,15,33.7,2,0
4366,Pro,18,9.7,2,0
4367,Basic,13,26.5,1,1
4368,Basic,15,28.9,1,0
4369,Basic,12,19.2,1,1
4370,Pro,5,37.4,0,0
4371,Basic,8,21.6,3,0
4372,Basic,11,7.8,1,0
4373,Basic,8,23.1,2,0
4374,Pro,12,38.7,1,1
4375,Pro,9,21.5,4,0
4376,Pro,12,14.5,0,0
4377,Pro,9,31.3,0,0
4378,Basic,7,27.6,2,0
4379,Basic,10,25.0,1,0
4380,Pro,12,29.8,1,0
4381,Basic,11,18.1,2,1
4382,Basic,9,19.0,1,0
4383,Basic,9,32.3,0,0
4384,Basic,6,15.3,2,0
4385,Basic,13,41.1,1,0
4386,Pro,14,37.3,0,0
4387,Basic,14,13.6,2,1
4388,Basic,17,39.8,2,0
4389,Basic,14,26.5,1,0
4390,Pro,9,38.8,1,0
4391,Basic,10,26.3,1,0
4392,Pro,7,23.2,0,0
4393,Pro,5,22.2,1,0
4394,Basic,9,1.0,1,0
4395,Enterprise,8,34.3,0,0
4396,Enterprise,8,17.9,2,0
4397,Pro,9,34.6,3,0
4398,Pro,7,41.7,1,0
4399,Basic,6,19.2,1,0
4400,Basic,9,18.6,0,0
4401,Basic,11,35.1,3,0
4402,Basic,16,20.3,5,1
4403,Enterprise,3,38.2,1,0
4404,Basic,8,18.1,1,0
4405,Pro,11,39.4,2,1
4406,Pro,11,21.9,0,0
4407,Pro,12,28.3,1,0
4408,Enterprise,6,34.8,0,0
4409,Basic,6,30.1,0,0
4410,Basic,6,35.7,4,0
4411,Basic,9,10.4,1,0
4412,Basic,6,20.9,0,0
4413,Basic,4,25.6,0,0
4414,Basic,12,17.3,2,0
4415,Pro,12,34.7,2,0
4416,Basic,17,19.9,2,1
4417,Basic,9,17.4,1,1
4418,Pro,5,34.4,0,1
4419,Basic,8,14.5,2,0
4420,Basic,7,15.0,2,1
4421,Pro,13,30.1,2,1
4422,Pro,11,38.4,0,1
4423,Pro,12,26.6,0,0
4424,Basic,14,8.8,3,1
4425,Pro,7,31.8,0,0
4426,Pro,12,19.1,0,0
4427,Basic,6,36.2,3,0
4428,Pro,5,21.2,2,1
4429,Pro,8,36.4,1,0
4430,Basic,14,20.8,0,0
4431,Basic,13,18.1,0,1
4432,Enterprise,9,5.8,1,0
4433,Pro,9,18.4,0,1
4434,Basic,10,26.8,0,0
4435,Pro,15,26.0,3,0
4436,Basic,12,31.1,0,0
4437,Basic,12,37.4,0,0
4438,Basic,4,25.3,0,1
4439,Enterprise,6,25.7,2,0
4440,Enterprise,11,36.1,1,0
4441,Basic,4,27.3,1,0
4442,Basic,13,15.8,1,0
4443,Basic,8,19.8,1,0
4444,Enterprise,8,3.7,0,0
4445,Enterprise,3,15.6,2,0
4446,Pro,12,8.1,0,0
4447,Pro,8,28.5,1,0
4448,Pro,8,37.1,1,0
4449,Basic,12,15.6,0,1
4450,Basic,17,16.0,2,0
4451,Basic,12,34.4,1,0
4452,Pro,14,20.5,0,0
4453,Pro,8,27.6,3,0
4454,Basic,10,32.4,2,0
4455,Enterprise,13,17.9,0,0
4456,Basic,12,18.1,1,0
4457,Basic,8,19.9,3,0
4458,Pro,14,9.5,1,0
4459,Pro,5,29.9,1,0
4460,Pro,10,31.0,2,0
4461,Basic,6,25.8,2,0
4462,Basic,11,38.6,1,0
4463,Pro,17,22.4,2,0
4464,Basic,6,31.2,0,0
4465,Basic,13,29.9,1,1
4466,Pro,5,17.0,0,0
4467,Basic,10,36.5,1,0
4468,Pro,10,26.3,0,0
4469,Pro,7,34.7,1,0
4470,Basic,9,12.0,1,0
4471,Basic,10,26.1,2,0
4472,Pro,13,20.4,0,0
4473,Pro,5,16.5,0,0
4474,Pro,12,39.1,0,0
4475,Pro,14,27.0,2,0
4476,Pro,7,10.2,0,0
4477,Enterprise,7,20.0,0,0
4478,Basic,10,34.4,2,0
4479,Basic,7,16.5,2,0
4480,Basic,8,15.5,0,0
4481,Basic,9,23.5,2,0
4482,Basic,11,29.7,3,1
4483,Basic,12,17.7,1,1
4484,Enterprise,6,28.9,2,0
4485,Basic,15,25.3,2,0
4486,Basic,7,26.6,1,1
4487,Basic,16,1.0,2,1
4488,Basic,8,25.2,0,0
4489,Basic,15,22.5,1,0
4490,Basic,10,28.9,0,0
4491,Basic,9,18.5,1,0
4492,Pro,10,21.3,0,0
4493,Pro,15,30.3,4,0
4494,Pro,8,39.5,0,0
4495,Pro,12,11.8,0,1
4496,Basic,13,30.1,4,1
4497,Pro,8,37.2,1,0
4498,Pro,7,31.9,0,0
4499,Basic,18,36.5,0,0
4500,Pro,12,19.6,2,0
4501,Basic,6,37.4,1,0
4502,Pro,8,17.8,1,0
4503,Enterprise,11,25.6,2,1
4504,Basic,13,20.0,4,1
4505,Pro,6,20.4,0,0
4506,Pro,7,7.8,0,1
4507,Enterprise,18,5.3,0,0
4508,Basic,13,36.8,2,0
4509,Pro,9,7.0,0,1
4510,Basic,9,27.5,0,0
4511,Basic,10,12.0,4,1
4512,Basic,11,16.5,1,0
4513,Enterprise,5,31.8,2,0
4514,Pro,11,26.6,2,0
4515,Pro,9,23.7,0,0
4516,Enterprise,6,36.4,2,0
4517,Basic,11,22.1,2,1
4518,Basic,6,37.3,2,0
4519,Basic,10,14.3,2,0
4520,Basic,13,13.1,1,0
4521,Basic,10,23.6,0,1
4522,Basic,7,25.0,2,0
4523,Basic,10,16.4,0,0
4524,Basic,6,22.2,0,0
4525,Basic,11,38.6,1,1
4526,Basic,10,21.1,0,0
4527,Enterprise,3,5.6,1,0
4528,Pro,10,7.6,2,0
4529,Enterprise,3,45.9,2,0
4530,Basic,6,39.5,1,1
4531,Basic,8,20.6,2,1
4532,Pro,10,33.1,0,0
4533,Basic,13,27.6,0,1
4534,Basic,11,37.7,0,0
4535,Basic,14,14.3,1,0
4536,Basic,12,14.6,1,0
4537,Basic,13,38.2,0,1
4538,Basic,7,10.1,2,0
4539,Pro,12,25.7,2,0
4540,Basic,5,24.6,0,1
4541,Basic,15,32.8,3,0
4542,Pro,9,26.4,1,0
4543,Basic,9,23.7,2,1
4544,Basic,9,21.2,3,1
4545,Pro,9,15.1,2,0
4546,Basic,7,23.3,1,1
4547,Basic,8,36.7,2,0
4548,Basic,9,22.1,1,1
4549,Basic,8,39.1,2,0
4550,Basic,11,32.3,0,0
4551,Pro,14,29.8,0,0
4552,Basic,6,23.4,2,0
4553,Basic,8,18.7,0,0
4554,Basic,15,41.8,0,1
4555,Basic,7,32.9,2,0
4556,Pro,12,23.6,1,0
4557,Basic,6,42.0,6,0
4558,Basic,12,31.3,1,0
4559,Basic,9,10.8,1,1
4560,Basic,4,20.7,0,1
4561,Basic,8,32.3,0,0
4562,Pro,9,40.1,1,0
4563,Basic,9,48.6,3,0
4564,Basic,17,25.3,1,0
4565,Basic,14,31.2,0,0
4566,Pro,18,18.9,1,0
4567,Basic,17,16.1,0,0
4568,Pro,12,8.1,1,0
4569,Pro,7,28.9,1,1
4570,Pro,9,37.6,0,0
4571,Basic,9,32.8,0,0
4572,Basic,12,25.9,0,0
4573,Pro,14,37.2,2,1
4574,Enterprise,9,54.5,1,0
4575,Pro,11,16.7,1,1
4576,Basic,10,1.0,1,0
4577,Basic,14,28.4,2,0
4578,Basic,14,35.8,2,0
4579,Pro,5,9.5,1,0
4580,Basic,5,33.3,1,1
4581,Basic,10,21.6,1,0
4582,Pro,8,28.4,1,0
4583,Basic,15,15.8,3,0
4584,Pro,13,15.2,1,0
4585,Basic,9,14.0,0,1
4586,Basic,8,31.7,2,0
4587,Basic,5,18.8,2,0
4588,Pro,13,27.7,0,0
4589,Basic,12,25.3,0,0
4590,Basic,14,13.2,3,1
4591,Enterprise,6,25.8,2,0
4592,Basic,11,27.4,1,0
4593,Basic,10,35.6,0,1
4594,Basic,13,39.9,1,0
4595,Basic,7,14.8,2,0
4596,Pro,16,28.5,1,1
4597,Basic,14,2.8,1,0
4598,Basic,19,33.5,1,0
4599,Basic,8,36.0,0,0
4600,Pro,13,1.0,0,0
4601,Basic,7,21.6,0,1
4602,Basic,9,16.0,3,0
4603,Basic,17,21.6,0,0
4604,Basic,15,19.6,1,0
4605,Basic,6,24.6,2,0
4606,Basic,12,34.9,1,0
4607,Pro,6,21.9,1,1
4608,Basic,12,15.1,1,1
4609,Enterprise,7,23.0,1,0
4610,Enterprise,10,22.5,0,0
4611,Basic,8,24.1,2,0
4612,Basic,6,18.7,0,0
4613,Basic,6,28.6,0,0
4614,Pro,10,37.9,2,0
4615,Basic,6,12.3,0,0
4616,Basic,10,29.5,1,0
4617,Basic,14,34.6,2,1
4618,Pro,9,20.7,1,0
4619,Pro,9,37.5,2,1
4620,Basic,11,24.4,1,0
4621,Pro,15,13.7,2,0
4622,Basic,11,12.3,0,0
4623,Basic,13,32.8,2,0
4624,Pro,7,31.9,1,0
4625,Basic,7,40.6,1,0
4626,Basic,19,31.7,0,0
4627,Basic,7,24.0,2,0
4628,Pro,13,29.8,2,0
4629,Pro,12,25.7,2,0
4630,Pro,10,21.7,2,0
4631,Pro,8,19.5,3,1
4632,Basic,12,7.8,0,0
4633,Basic,8,17.6,0,0
4634,Basic,11,24.8,1,0
4635,Basic,13,1.0,3,0
4636,Basic,14,19.9,0,1
4637,Enterprise,8,34.2,2,0
4638,Basic,6,38.4,3,0
4639,Basic,5,19.7,1,0
4640,Basic,12,19.4,0,0
4641,Basic,19,17.8,3,1
4642,Enterprise,5,19.4,6,1
4643,Basic,15,36.4,2,0
4644,Basic,16,41.3,1,1
4645,Pro,5,8.1,2,0
4646,Basic,8,16.9,2,0
4647,Basic,10,6.4,1,0
4648,Basic,10,24.7,2,1
4649,Basic,13,20.1,2,0
4650,Enterprise,8,28.6,1,0
4651,Pro,15,31.6,2,0
4652,Basic,10,30.5,0,0
4653,Pro,11,8.5,0,1
4654,Basic,8,24.7,0,0
4655,Basic,10,8.0,1,0
4656,Basic,11,42.4,1,0
4657,Basic,11,21.5,1,1
4658,Basic,6,11.3,0,0
4659,Pro,7,19.6,1,0
4660,Enterprise,16,27.1,2,0
4661,Basic,10,32.3,0,1
4662,Basic,8,38.0,1,0
4663,Basic,14,25.6,2,1
4664,Basic,7,21.7,1,0
4665,Basic,9,31.9,0,0
4666,Basic,18,31.6,1,0
4667,Pro,9,26.2,0,0
4668,Basic,12,33.1,0,0
4669,Basic,10,18.9,2,0
4670,Basic,17,24.8,0,1
4671,Basic,5,4.7,3,0
4672,Basic,12,38.9,2,0
4673,Pro,14,20.1,0,0
4674,Basic,12,39.0,0,0
4675,Pro,11,18.4,1,0
4676,Basic,5,28.0,1,0
4677,Basic,8,25.5,2,0
4678,Basic,10,19.0,1,0
4679,Pro,6,29.8,1,0
4680,Basic,13,37.8,2,0
4681,Pro,9,42.9,0,0
4682,Basic,14,32.4,2,0
4683,Pro,10,12.9,2,1
4684,Basic,10,10.9,1,0
4685,Pro,9,36.4,2,0
4686,Basic,5,15.0,3,0
4687,Enterprise,10,31.2,0,0
4688,Basic,6,26.3,2,1
4689,Basic,5,38.2,0,0
4690,Basic,13,30.1,3,0
4691,Pro,9,24.7,2,0
4692,Basic,11,45.6,4,0
4693,Pro,8,33.2,0,0
4694,Basic,10,30.5,0,0
4695,Basic,13,18.2,0,0
4696,Basic,7,13.5,0,0
4697,Enterprise,9,22.4,1,1
4698,Pro,15,10.0,1,0
4699,Enterprise,7,21.8,0,0
4700,Basic,11,33.0,2,0
4701,Pro,8,34.8,2,1
4702,Pro,8,21.6,3,0
4703,Basic,13,54.4,1,0
4704,Pro,12,37.7,2,0
4705,Enterprise,17,24.7,3,0
4706,Pro,9,36.4,0,0
4707,Pro,8,19.2,1,0
4708,Basic,11,27.5,0,0
4709,Basic,6,21.4,1,0
4710,Enterprise,13,12.9,1,0
4711,Basic,9,30.3,0,0
4712,Pro,9,24.9,2,0
4713,Pro,10,25.7,3,0
4714,Pro,9,24.7,2,1
4715,Enterprise,7,16.0,3,0
4716,Basic,7,40.9,3,0
4717,Basic,10,27.5,0,0
4718,Basic,6,22.3,2,0
4719,Basic,10,11.9,0,0
4720,Basic,12,39.0,2,1
4721,Basic,7,34.2,1,0
4722,Pro,17,25.0,1,1
4723,Enterprise,10,12.2,0,0
4724,Basic,15,41.6,2,1
4725,Basic,9,21.4,0,1
4726,Enterprise,8,18.3,1,0
4727,Basic,9,24.5,0,0
4728,Basic,12,28.8,1,1
4729,Basic,10,23.3,3,0
4730,Basic,6,1.0,2,0
4731,Basic,6,27.5,0,1
4732,Enterprise,11,34.2,1,0
4733,Basic,2,16.1,1,0
4734,Basic,5,40.6,1,0
4735,Basic,8,33.7,2,0
4736,Basic,11,29.7,1,0
4737,Pro,13,14.9,0,0
4738,Pro,10,27.8,1,0
4739,Pro,8,28.5,0,1
4740,Basic,5,24.2,0,1
4741,Enterprise,9,33.9,2,0
4742,Pro,14,21.4,1,1
4743,Pro,5,22.3,1,0
4744,Basic,6,18.3,3,0
4745,Basic,9,20.5,1,0
4746,Basic,9,23.5,1,0
4747,Pro,5,23.1,1,0
4748,Basic,8,22.7,0,0
4749,Basic,13,34.2,3,0
4750,Pro,13,40.0,1,0
4751,Pro,18,12.2,0,1
4752,Enterprise,19,39.8,0,1
4753,Basic,7,31.7,1,1
4754,Pro,11,16.1,0,0
4755,Basic,11,21.7,0,0
4756,Basic,10,27.8,0,0
4757,Basic,13,8.4,1,0
4758,Basic,13,24.1,2,0
4759,Basic,8,30.3,0,0
4760,Pro,5,17.6,1,0
4761,Basic,9,10.2,1,1
4762,Pro,10,27.0,2,0
4763,Basic,12,47.1,1,0
4764,Basic,13,17.9,1,0
4765,Basic,6,18.1,2,0
4766,Basic,9,23.0,0,0
4767,Basic,15,40.7,1,0
4768,Basic,11,8.5,0,1
4769,Basic,5,32.7,0,0
4770,Basic,11,20.3,0,0
4771,Basic,9,21.2,2,0
4772,Enterprise,9,14.9,4,0
4773,Basic,7,22.5,0,0
4774,Pro,7,15.2,2,0
4775,Pro,5,19.6,2,0
4776,Enterprise,13,1.0,0,0
4777,Pro,10,7.7,0,0
4778,Basic,15,28.4,1,0
4779,Pro,7,37.6,3,0
4780,Pro,12,57.3,1,0
4781,Basic,7,34.2,2,0
4782,Basic,10,19.9,0,0
4783,Basic,7,5.2,1,0
4784,Pro,8,30.4,1,0
4785,Pro,9,10.5,2,0
4786,Basic,5,16.9,3,0
4787,Basic,7,33.9,1,0
4788,Basic,7,27.9,1,0
4789,Basic,12,15.7,0,0
4790,Enterprise,10,7.9,0,0
4791,Basic,18,27.1,0,0
4792,Basic,12,28.4,2,0
4793,Basic,8,40.0,2,0
4794,Pro,11,1.0,3,0
4795,Basic,12,26.2,0,0
4796,Pro,13,34.2,0,0
4797,Basic,6,20.8,3,0
4798,Basic,11,9.0,0,0
4799,Basic,5,15.8,1,0
4800,Basic,13,25.4,2,0
4801,Basic,11,20.1,0,0
4802,Enterprise,10,28.0,0,0
4803,Pro,7,37.8,0,0
4804,Enterprise,10,21.0,0,0
4805,Basic,9,37.2,1,0
4806,Enterprise,12,23.8,0,0
4807,Basic,7,28.4,1,0
4808,Basic,12,23.8,2,0
4809,Basic,10,28.6,1,0
4810,Basic,12,30.4,3,0
4811,Pro,10,31.4,1,0
4812,Basic,9,25.0,2,1
4813,Basic,7,1.0,2,1
4814,Pro,12,31.0,2,1
4815,Basic,11,5.3,1,0
4816,Basic,12,18.9,3,1
4817,Basic,15,1.1,0,0
4818,Pro,8,42.0,0,0
4819,Pro,9,29.2,1,0
4820,Basic,7,21.7,1,0
4821,Basic,8,39.2,1,0
4822,Basic,6,30.3,2,0
4823,Pro,11,26.2,0,0
4824,Basic,14,29.0,1,1
4825,Basic,13,21.2,2,1
4826,Basic,12,12.6,3,0
4827,Basic,8,34.6,1,0
4828,Basic,10,24.3,1,0
4829,Pro,6,7.4,2,0
4830,Basic,8,30.1,0,1
4831,Basic,6,25.4,2,1
4832,Pro,11,42.0,1,0
4833,Pro,6,27.7,1,0
4834,Basic,9,13.2,1,1
4835,Basic,7,7.1,1,1
4836,Basic,7,37.6,2,0
4837,Enterprise,11,24.4,1,0
4838,Basic,8,16.3,2,0
4839,Enterprise,10,17.8,1,0
4840,Pro,7,38.0,1,1
4841,Basic,10,29.7,1,1
4842,Basic,9,36.0,1,0
4843,Basic,7,27.5,1,0
4844,Basic,7,16.6,1,0
4845,Basic,12,42.9,1,0
4846,Pro,12,21.1,1,0
4847,Enterprise,10,33.0,2,0
4848,Basic,6,35.8,1,0
4849,Pro,13,25.1,2,1
4850,Basic,9,13.9,0,1
4851,Basic,8,18.2,1,0
4852,Basic,11,31.8,1,0
4853,Pro,8,30.3,1,0
4854,Enterprise,11,38.0,3,0
4855,Pro,6,36.4,0,0
4856,Basic,8,15.5,0,0
4857,Basic,7,39.4,1,1
4858,Basic,7,14.7,4,1
4859,Basic,7,30.9,0,0
4860,Pro,13,49.2,0,0
4861,Pro,13,28.1,2,0
4862,Pro,7,7.2,1,0
4863,Basic,3,21.7,0,0
4864,Basic,9,46.7,1,0
4865,Basic,13,22.9,0,1
4866,Basic,6,38.3,1,0
4867,Basic,8,15.4,1,0
4868,Pro,8,21.4,0,0
4869,Pro,10,22.8,1,0
4870,Basic,9,44.5,0,0
4871,Basic,10,21.9,0,0
4872,Basic,15,6.1,2,0
4873,Basic,16,48.8,1,0
4874,Pro,13,27.3,1,0
4875,Basic,10,31.5,1,0
4876,Basic,7,8.9,1,1
4877,Basic,15,27.6,0,1
4878,Pro,8,25.2,0,0
4879,Basic,12,15.3,0,0
4880,Basic,10,31.7,2,1
4881,Basic,8,7.9,4,1
4882,Pro,13,15.3,4,1
4883,Enterprise,8,37.1,1,0
4884,Basic,9,17.7,1,0
4885,Pro,11,20.1,1,0
4886,Enterprise,13,25.9,1,1
4887,Enterprise,9,21.3,2,0
4888,Pro,13,31.9,2,0
4889,Pro,14,26.8,3,0
4890,Basic,10,9.9,2,0
4891,Pro,9,17.7,1,0
4892,Basic,5,16.6,3,0
4893,Pro,10,20.4,2,0
4894,Basic,5,26.1,0,0
4895,Pro,7,28.1,1,0
4896,Pro,7,1.3,1,0
4897,Basic,10,35.3,1,1
4898,Pro,12,24.1,2,0
4899,Basic,13,13.8,1,0
4900,Pro,8,34.5,1,0
4901,Basic,9,3.9,1,1
4902,Basic,12,9.2,1,1
4903,Enterprise,5,46.3,0,0
4904,Basic,7,26.5,0,0
4905,Pro,20,17.6,1,1
4906,Basic,9,26.1,2,0
4907,Basic,10,23.2,1,0
4908,Basic,11,25.4,3,0
4909,Basic,9,29.9,0,0
4910,Basic,13,23.0,2,0
4911,Basic,8,28.5,0,0
4912,Basic,6,23.4,2,0
4913,Basic,7,16.8,1,1
4914,Enterprise,12,13.9,1,0
4915,Enterprise,10,38.2,0,0
4916,Basic,11,31.5,1,0
4917,Pro,10,35.4,0,0
4918,Basic,9,25.0,0,1
4919,Pro,12,27.3,3,1
4920,Pro,6,23.2,1,0
4921,Enterprise,6,36.6,3,0
4922,Basic,15,21.6,1,1
4923,Pro,13,15.2,1,0
4924,Basic,6,30.2,0,0
4925,Enterprise,10,23.5,1,0
4926,Basic,8,27.5,0,0
4927,Pro,6,32.1,4,0
4928,Pro,11,19.2,1,0
4929,Pro,12,22.8,2,0
4930,Basic,15,21.9,1,0
4931,Enterprise,12,37.9,0,0
4932,Basic,12,25.1,1,0
4933,Pro,6,26.6,1,0
4934,Basic,7,13.4,2,0
4935,Basic,10,32.3,1,1
4936,Basic,11,29.3,2,1
4937,Basic,9,16.6,1,0
4938,Basic,8,44.2,1,0
4939,Basic,9,28.4,1,0
4940,Basic,12,18.8,2,1
4941,Pro,14,25.0,1,0
4942,Pro,11,21.3,1,0
4943,Basic,10,40.4,1,0
4944,Basic,7,34.3,1,0
4945,Basic,13,29.5,1,1
4946,Basic,10,42.2,3,0
4947,Pro,13,14.6,0,0
4948,Pro,7,32.8,2,0
4949,Basic,13,30.5,1,0
4950,Basic,8,22.7,3,1
4951,Basic,13,22.7,0,0
4952,Pro,13,34.2,0,0
4953,Enterprise,9,33.5,1,0
4954,Basic,11,10.8,0,0
4955,Basic,8,43.2,1,1
4956,Pro,10,36.4,0,0
4957,Enterprise,9,22.2,0,0
4958,Basic,13,17.1,0,0
4959,Basic,9,36.1,3,0
4960,Basic,6,30.0,1,0
4961,Basic,8,32.2,0,0
4962,Basic,9,30.7,0,0
4963,Basic,11,37.1,1,1
4964,Basic,11,33.6,0,0
4965,Basic,10,19.7,1,0
4966,Pro,11,19.1,0,0
4967,Basic,9,28.6,0,0
4968,Basic,11,47.9,1,0
4969,Basic,6,23.5,0,0
4970,Basic,12,28.6,1,0
4971,Enterprise,14,33.9,1,0
4972,Basic,8,20.8,0,0
4973,Basic,7,33.0,2,0
4974,Pro,9,25.1,1,1
4975,Basic,12,37.5,0,0
4976,Enterprise,16,15.6,1,0
4977,Basic,12,48.1,2,0
4978,Basic,12,21.9,1,0
4979,Basic,11,30.2,0,0
4980,Basic,12,25.0,2,0
4981,Pro,11,14.2,0,0
4982,Pro,10,33.3,0,0
4983,Basic,19,22.4,3,0
4984,Basic,11,30.3,1,0
4985,Pro,11,16.9,2,0
4986,Enterprise,11,22.4,2,0
4987,Basic,8,22.1,2,0
4988,Basic,15,30.5,2,1
4989,Basic,6,28.1,0,0
4990,Pro,17,23.2,0,0
4991,Basic,10,21.3,3,1
4992,Basic,6,28.1,1,0
4993,Pro,10,27.0,0,0
4994,Basic,9,26.3,1,0
4995,Basic,7,44.7,2,0
4996,Basic,13,30.5,2,0
4997,Basic,8,44.2,2,1
4998,Basic,10,24.3,0,1
4999,Basic,8,24.5,0,0
5000,Basic,12,19.9,0,0
5001,Basic,6,28.0,2,0
5002,Pro,7,21.7,2,0
5003,Pro,11,20.3,4,1
5004,Basic,10,6.0,0,0
5005,Basic,11,39.7,2,0
5006,Basic,9,21.2,2,0
5007,Basic,14,39.7,1,0
5008,Basic,10,24.0,1,0
5009,Pro,12,31.4,1,0
5010,Basic,12,25.7,0,0
5011,Basic,10,29.1,0,1
5012,Basic,12,14.9,3,0
5013,Pro,7,36.8,1,0
5014,Basic,16,21.3,1,0
5015,Pro,9,34.3,3,0
5016,Basic,10,10.4,1,0
5017,Pro,6,17.5,0,1
5018,Pro,9,28.7,0,0
5019,Basic,15,23.4,2,1
5020,Basic,20,29.6,0,0
5021,Basic,17,27.1,2,1
5022,Basic,12,43.3,0,0
5023,Pro,6,30.4,4,0
5024,Pro,8,20.7,0,0
5025,Pro,7,21.1,1,0
5026,Pro,14,37.0,3,0
5027,Basic,5,9.7,2,0
5028,Basic,9,30.6,1,0
5029,Pro,12,13.8,0,0
5030,Basic,10,36.1,2,0
5031,Pro,8,20.7,2,1
5032,Basic,11,30.3,1,1
5033,Basic,7,25.4,0,0
5034,Enterprise,8,11.1,0,0
5035,Basic,9,31.4,0,0
5036,Enterprise,12,17.8,0,0
5037,Enterprise,12,33.0,0,1
5038,Pro,5,15.0,1,0
5039,Pro,7,27.4,1,0
5040,Basic,12,25.4,1,0
5041,Pro,12,19.0,1,0
5042,Basic,7,38.8,3,1
5043,Basic,10,25.3,2,0
5044,Pro,7,20.8,3,0
5045,Basic,18,28.0,3,1
5046,Basic,9,10.4,3,0
5047,Basic,13,49.5,1,0
5048,Basic,14,14.1,0,0
5049,Pro,10,30.5,0,0
5050,Basic,11,25.6,1,0
5051,Enterprise,13,36.8,2,1
5052,Pro,12,26.8,0,0
5053,Pro,12,18.6,5,1
5054,Basic,7,6.4,3,0
5055,Pro,11,7.2,3,0
